,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
431,Emile Smith Rowe\17695062,eng ENG,MFFW,Arsenal,21-198,2000,20,14,1305,14.5,8,2,8,0,0,0,0,0.55,0.14,0.69,0.55,0.69,3.6,3.6,1.9,5.6,0.25,0.13,0.38,0.25,0.38,Matches
432,Cédric Soares\839c14e1,pt POR,DF,Arsenal,30-164,1991,5,3,307,3.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.2,0.01,0.04,0.05,0.01,0.05,Matches
433,Tomáš Souček\6613c819,cz CZE,MF,West Ham,26-349,1995,22,22,1968,21.9,3,1,3,0,0,2,0,0.14,0.05,0.18,0.14,0.18,3.1,2.7,0.6,3.3,0.14,0.03,0.17,0.13,0.15,Matches
434,Boubakary Soumaré\ae59b359,fr FRA,MF,Leicester City,22-349,1999,17,11,1024,11.4,0,1,0,0,0,0,0,0.00,0.09,0.09,0.00,0.09,0.4,0.4,0.2,0.6,0.04,0.02,0.06,0.04,0.06,Matches
435,Çağlar Söyüncü\21166ff4,tr TUR,DF,Leicester City,25-264,1996,18,18,1597,17.7,1,0,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,1.3,1.3,0.1,1.4,0.07,0.01,0.08,0.07,0.08,Matches
436,Jason Steele\28300a16,eng ENG,GK,Brighton,31-177,1990,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
437,Jed Steer\a8a3d139,eng ENG,GK,Aston Villa,29-141,1992,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
438,Zack Steffen\42130443,us USA,GK,Manchester City,26-315,1995,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
439,Dale Stephens\653ee42d,eng ENG,MF,Burnley,32-244,1989,2,1,123,1.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.04,0.04,0.07,0.04,0.07,Matches
440,Jack Stephens\6adbc307,eng ENG,DF,Southampton,28-015,1994,6,6,486,5.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.05,0.05,0.00,0.05,Matches
441,Raheem Sterling\b400bde0,eng ENG,FW,Manchester City,27-065,1994,20,14,1336,14.8,7,1,5,2,2,0,0,0.47,0.07,0.54,0.34,0.40,8.0,6.4,3.1,9.6,0.54,0.21,0.75,0.43,0.64,Matches
442,Finley Stevens\7e003182,wls WAL,DF,Brentford,18-307,2003,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.25,0.25,0.00,0.25,Matches
443,John Stones\5eecec3d,eng ENG,DF,Manchester City,27-259,1994,8,6,593,6.6,1,0,1,0,0,0,0,0.15,0.00,0.15,0.15,0.15,0.8,0.8,0.0,0.8,0.12,0.00,0.12,0.12,0.12,Matches
444,Pascal Struijk\f4d296e4,nl NED,DFMF,Leeds United,22-184,1999,15,12,1108,12.3,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.6,0.04,0.01,0.05,0.04,0.05,Matches
445,Crysencio Summerville\df04eb4b,nl NED,MFFW,Leeds United,20-104,2001,5,0,122,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.19,0.03,0.22,0.19,0.22,Matches
446,Jakob Sørensen\953c30b0,dk DEN,DFMF,Norwich City,23-345,1998,6,4,370,4.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.09,0.00,0.09,0.09,0.09,Matches
447,Japhet Tanganga\e9971f2d,eng ENG,DF,Tottenham,22-317,1999,11,10,735,8.2,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.05,0.05,0.09,0.05,0.09,Matches
448,Matt Targett\e514ab62,eng ENG,DF,Aston Villa,26-146,1995,17,17,1431,15.9,1,1,1,0,0,2,0,0.06,0.06,0.13,0.06,0.13,0.5,0.5,2.2,2.8,0.03,0.14,0.17,0.03,0.17,Matches
449,Matt Targett\e514ab62,eng ENG,DF,Newcastle Utd,26-146,1995,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.08,0.08,0.00,0.08,Matches
450,James Tarkowski\15ea812b,eng ENG,DF,Burnley,29-084,1992,19,19,1710,19.0,1,2,1,0,0,6,0,0.05,0.11,0.16,0.05,0.16,1.4,1.4,0.4,1.8,0.08,0.02,0.10,0.08,0.10,Matches
451,Nuno Tavares\a65c844b,pt POR,DF,Arsenal,22-016,2000,13,6,625,6.9,0,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,0.6,0.6,0.8,1.4,0.09,0.11,0.20,0.09,0.20,Matches
452,Charlie Taylor\cc2d7ad5,eng ENG,DF,Burnley,28-146,1993,16,16,1440,16.0,0,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,0.1,0.1,1.6,1.7,0.01,0.10,0.11,0.01,0.11,Matches
453,Nathan Tella\f1e94cd6,eng ENG,MFFW,Southampton,22-221,1999,10,7,586,6.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.7,1.2,0.07,0.11,0.18,0.07,0.18,Matches
454,Alex Telles\e73c9bb2,br BRA,DF,Manchester Utd,29-058,1992,9,8,738,8.2,0,1,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12,0.2,0.2,0.6,0.8,0.03,0.07,0.10,0.03,0.10,Matches
455,Luke Thomas\fc027d02,eng ENG,DF,Leicester City,20-246,2001,13,13,1132,12.6,0,1,0,0,0,0,0,0.00,0.08,0.08,0.00,0.08,0.2,0.2,1.2,1.4,0.01,0.10,0.11,0.01,0.11,Matches
456,Dominic Thompson\235a62f8,eng ENG,DF,Brentford,21-200,2000,2,2,146,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
457,Youri Tielemans\56f7a928,be BEL,MF,Leicester City,24-280,1997,17,15,1382,15.4,5,2,4,1,1,1,0,0.33,0.13,0.46,0.26,0.39,3.1,2.3,3.1,5.4,0.20,0.20,0.40,0.15,0.35,Matches
458,Kieran Tierney\fce2302c,sct SCO,DF,Arsenal,24-251,1997,16,16,1376,15.3,1,3,1,0,0,0,0,0.07,0.20,0.26,0.07,0.26,0.6,0.6,1.2,1.9,0.04,0.08,0.12,0.04,0.12,Matches
459,Takehiro Tomiyasu\b3af9be1,jp JPN,DF,Arsenal,23-098,1998,16,16,1383,15.4,0,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,0.3,0.3,0.6,0.9,0.02,0.04,0.06,0.02,0.06,Matches
460,James Tomkins\e7ca0439,eng ENG,DF,Crystal Palace,32-319,1989,8,6,547,6.1,1,0,1,0,0,2,0,0.16,0.00,0.16,0.16,0.16,0.6,0.6,0.4,0.9,0.09,0.06,0.15,0.09,0.15,Matches
461,Ivan Toney\e09f279b,eng ENG,FW,Brentford,25-332,1996,21,21,1890,21.0,6,2,4,2,2,5,0,0.29,0.10,0.38,0.19,0.29,6.1,4.6,3.6,8.2,0.29,0.17,0.46,0.22,0.39,Matches
462,Ferrán Torres\9e1035f8,es ESP,FW,Manchester City,21-347,2000,4,4,303,3.4,2,1,2,0,0,0,0,0.59,0.30,0.89,0.59,0.89,2.5,2.5,0.0,2.5,0.74,0.01,0.75,0.74,0.75,Matches
463,Cenk Tosun\9a104dee,tr TUR,FW,Everton,30-249,1991,1,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
464,Andros Townsend\b28bbd58,eng ENG,MF,Everton,30-210,1991,18,17,1411,15.7,3,2,2,1,1,3,0,0.19,0.13,0.32,0.13,0.26,2.2,1.5,2.4,3.8,0.14,0.15,0.29,0.09,0.24,Matches
465,Adama Traoré\9a28eba4,es ESP,FW,Wolves,26-017,1996,20,10,1067,11.9,1,0,1,0,0,0,0,0.08,0.00,0.08,0.08,0.08,2.4,2.4,1.7,4.1,0.20,0.15,0.35,0.20,0.35,Matches
466,Bertrand Traoré\c47541e0,bf BFA,MFFW,Aston Villa,26-158,1995,6,1,154,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.09,0.00,0.09,0.09,0.09,Matches
467,Trézéguet\3ae14ed1,eg EGY,FW,Aston Villa,27-133,1994,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.59,0.00,0.59,0.59,0.59,Matches
468,Francisco Trincão\77e39b04,pt POR,FWMF,Wolves,22-044,1999,18,13,999,11.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2.6,2.6,0.9,3.5,0.24,0.08,0.31,0.24,0.31,Matches
469,Kieran Trippier\21512407,eng ENG,DF,Newcastle Utd,31-145,1990,3,3,269,3.0,1,0,1,0,0,0,0,0.33,0.00,0.33,0.33,0.33,0.0,0.0,0.4,0.4,0.01,0.13,0.15,0.01,0.15,Matches
470,William Troost-Ekong\7ed4921e,ng NGA,DF,Watford,28-163,1993,16,15,1377,15.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.01,0.01,0.01,0.01,Matches
471,Leandro Trossard\38ceb24a,be BEL,FWMF,Brighton,27-069,1994,21,20,1740,19.3,4,1,3,1,1,1,0,0.21,0.05,0.26,0.16,0.21,4.3,3.6,1.9,5.5,0.22,0.10,0.32,0.18,0.28,Matches
472,Kostas Tsimikas\f315ca93,gr GRE,DF,Liverpool,25-275,1996,9,6,580,6.4,0,1,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,0.2,0.2,1.5,1.6,0.03,0.23,0.26,0.03,0.26,Matches
473,Axel Tuanzebe\2baec6ce,eng ENG,DF,Aston Villa,24-089,1997,9,6,508,5.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.03,0.00,0.03,0.03,0.03,Matches
474,Ozan Tufan\17d45fb2,tr TUR,MF,Watford,26-325,1995,7,4,334,3.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.2,0.8,0.14,0.07,0.20,0.14,0.20,Matches
475,Christos Tzolis\9f333379,gr GRE,FWMF,Norwich City,20-012,2002,11,3,308,3.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.9,1.3,0.14,0.25,0.39,0.14,0.39,Matches
476,Yan Valery\531a4aa8,fr FRA,DF,Southampton,22-354,1999,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
477,Raphaël Varane\9f8e9423,fr FRA,DF,Manchester Utd,28-292,1993,13,12,1105,12.3,0,1,0,0,0,0,0,0.00,0.08,0.08,0.00,0.08,0.7,0.7,0.1,0.8,0.06,0.01,0.07,0.06,0.07,Matches
478,Jamie Vardy\45963054,eng ENG,FW,Leicester City,35-031,1987,16,15,1321,14.7,9,1,9,0,0,2,0,0.61,0.07,0.68,0.61,0.68,6.2,6.2,1.3,7.5,0.42,0.09,0.51,0.42,0.51,Matches
479,Joël Veltman\dad4b285,nl NED,DF,Brighton,30-027,1992,18,17,1447,16.1,0,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,0.2,0.2,0.9,1.0,0.01,0.05,0.07,0.01,0.07,Matches
480,Jannik Vestergaard\1900032e,dk DEN,DF,Leicester City,29-192,1992,9,6,565,6.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.01,0.01,0.01,0.01,Matches
481,Nikola Vlašić\aa8e289e,hr CRO,FWMF,West Ham,24-130,1997,11,4,358,4.0,1,0,1,0,0,0,0,0.25,0.00,0.25,0.25,0.25,0.8,0.8,0.3,1.1,0.20,0.07,0.27,0.20,0.27,Matches
482,Matěj Vydra\0d4ceb32,cz CZE,FW,Burnley,29-286,1992,16,3,449,5.0,1,1,1,0,0,0,0,0.20,0.20,0.40,0.20,0.40,2.0,2.0,0.2,2.3,0.41,0.04,0.45,0.41,0.45,Matches
483,Theo Walcott\1ecb65be,eng ENG,MFFW,Southampton,32-332,1989,9,5,379,4.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.7,0.17,0.01,0.18,0.17,0.18,Matches
484,Kyle Walker\86dd77d1,eng ENG,DF,Manchester City,31-259,1990,14,14,1215,13.5,0,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,0.2,0.2,0.7,0.9,0.01,0.05,0.07,0.01,0.07,Matches
485,Kyle Walker-Peters\984a5a64,eng ENG,DF,Southampton,24-304,1997,17,15,1348,15.0,1,2,1,0,0,5,0,0.07,0.13,0.20,0.07,0.20,0.3,0.3,1.9,2.2,0.02,0.13,0.15,0.02,0.15,Matches
486,Aaron Wan-Bissaka\9e525177,eng ENG,DF,Manchester Utd,24-077,1997,15,15,1343,14.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.6,0.7,0.00,0.04,0.05,0.00,0.05,Matches
487,Joel Ward\8a7ff278,eng ENG,DF,Crystal Palace,32-105,1989,22,22,1980,22.0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.5,0.8,0.01,0.02,0.03,0.01,0.03,Matches
488,James Ward-Prowse\3515d404,eng ENG,MF,Southampton,27-102,1994,21,21,1865,20.7,6,4,3,3,3,3,1,0.29,0.19,0.48,0.14,0.34,3.4,1.1,3.3,4.4,0.16,0.16,0.32,0.05,0.21,Matches
489,Ollie Watkins\aed3a70f,eng ENG,FW,Aston Villa,26-043,1995,19,18,1620,18.0,5,1,5,0,0,3,0,0.28,0.06,0.33,0.28,0.33,6.3,6.3,1.1,7.4,0.35,0.06,0.41,0.35,0.41,Matches
490,Adam Webster\c40b6180,eng ENG,DF,Brighton,27-038,1995,13,12,987,11.0,1,0,1,0,0,4,0,0.09,0.00,0.09,0.09,0.09,0.3,0.3,0.1,0.4,0.03,0.01,0.03,0.03,0.03,Matches
491,Wout Weghorst\c4e87b8b,nl NED,FW,Burnley,29-188,1992,2,2,180,2.0,0,1,0,0,0,0,0,0.00,0.50,0.50,0.00,0.50,0.5,0.5,0.4,0.9,0.27,0.19,0.45,0.27,0.45,Matches
492,Danny Welbeck\ce5143da,eng ENG,FWMF,Brighton,31-077,1990,9,4,403,4.5,3,0,3,0,0,0,0,0.67,0.00,0.67,0.67,0.67,1.0,1.0,0.1,1.1,0.22,0.01,0.24,0.22,0.24,Matches
493,Timo Werner\49fe9070,de GER,FW,Chelsea,25-342,1996,11,6,578,6.4,1,1,1,0,0,1,0,0.16,0.16,0.31,0.16,0.31,3.3,3.3,0.2,3.5,0.52,0.03,0.55,0.52,0.55,Matches
494,Ashley Westwood\495945ef,eng ENG,MF,Burnley,31-316,1990,18,18,1599,17.8,0,3,0,0,0,6,0,0.00,0.17,0.17,0.00,0.17,0.5,0.5,3.1,3.6,0.03,0.17,0.20,0.03,0.20,Matches
495,Ben White\35e413f1,eng ENG,DF,Arsenal,24-126,1997,20,20,1800,20.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.02,0.02,0.04,0.02,0.04,Matches
496,Brandon Williams\5e74d6c8,eng ENG,DF,Norwich City,21-161,2000,17,15,1403,15.6,0,1,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,0.1,0.1,0.6,0.7,0.00,0.04,0.04,0.00,0.04,Matches
497,Neco Williams\dd323728,wls WAL,DF,Liverpool,20-304,2001,1,0,8,0.1,0,1,0,0,0,0,0,0.00,11.25,11.25,0.00,11.25,0.0,0.0,0.6,0.6,0.00,6.50,6.50,0.00,6.50,Matches
498,Joe Willock\a3b03921,eng ENG,MF,Newcastle Utd,22-175,1999,18,15,1229,13.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.5,1.5,0.9,2.4,0.11,0.07,0.18,0.11,0.18,Matches
499,Callum Wilson\c596fcb0,eng ENG,FW,Newcastle Utd,29-349,1992,15,14,1184,13.2,6,0,5,1,1,4,0,0.46,0.00,0.46,0.38,0.38,4.4,3.6,0.4,4.1,0.33,0.03,0.37,0.28,0.31,Matches
500,Harry Winks\2f7acede,eng ENG,MF,Tottenham,26-009,1996,10,7,616,6.8,0,1,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,0.1,0.1,1.5,1.5,0.01,0.22,0.23,0.01,0.23,Matches
501,Yoane Wissa\2500cef9,cd COD,FWMF,Brentford,25-161,1996,16,3,517,5.7,3,0,3,0,0,0,0,0.52,0.00,0.52,0.52,0.52,0.8,0.8,0.2,1.0,0.14,0.03,0.17,0.14,0.17,Matches
502,Chris Wood\4e9a0555,nz NZL,FW,Burnley,30-066,1991,17,17,1367,15.2,3,0,3,0,0,1,0,0.20,0.00,0.20,0.20,0.20,4.4,4.4,0.2,4.7,0.29,0.02,0.31,0.29,0.31,Matches
503,Chris Wood\4e9a0555,nz NZL,FW,Newcastle Utd,30-066,1991,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.1,1.0,0.30,0.05,0.35,0.30,0.35,Matches
504,Freddie Woodman\19e50035,eng ENG,GK,Newcastle Utd,24-344,1997,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
505,Granit Xhaka\e61b8aee,ch SUI,MF,Arsenal,29-137,1992,11,11,915,10.2,0,1,0,0,0,5,1,0.00,0.10,0.10,0.00,0.10,0.5,0.5,0.7,1.2,0.05,0.07,0.12,0.05,0.12,Matches
506,Andriy Yarmolenko\849c826a,ua UKR,FWMF,West Ham,32-111,1989,11,0,95,1.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.28,0.03,0.31,0.28,0.31,Matches
507,Ashley Young\be927d03,eng ENG,FWDF,Aston Villa,36-217,1985,13,7,746,8.3,0,2,0,0,0,0,0,0.00,0.24,0.24,0.00,0.24,0.4,0.4,0.2,0.6,0.04,0.03,0.07,0.04,0.07,Matches
508,Wilfried Zaha\b2bc3b1f,ci CIV,FW,Crystal Palace,29-093,1992,18,17,1481,16.5,6,1,4,2,3,5,1,0.36,0.06,0.43,0.24,0.30,4.3,2.0,3.0,5.0,0.26,0.18,0.44,0.12,0.31,Matches
509,Oleksandr Zinchenko\51cf8561,ua UKR,DF,Manchester City,25-058,1996,7,5,507,5.6,0,1,0,0,0,0,0,0.00,0.18,0.18,0.00,0.18,0.1,0.1,0.5,0.6,0.02,0.09,0.11,0.02,0.11,Matches
510,Hakim Ziyech\6622454d,ma MAR,FWMF,Chelsea,28-329,1993,13,9,786,8.7,3,2,3,0,0,2,0,0.34,0.23,0.57,0.34,0.57,2.8,2.8,2.1,4.9,0.32,0.24,0.56,0.32,0.56,Matches
511,Kurt Zouma\ce4246f5,fr FRA,DF,West Ham,27-107,1994,13,13,1150,12.8,1,0,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,0.3,0.3,0.0,0.3,0.03,0.00,0.03,0.03,0.03,Matches
512,Martin Ødegaard\79300479,no NOR,MF,Arsenal,23-056,1998,20,16,1376,15.3,4,4,4,0,0,2,0,0.26,0.26,0.52,0.26,0.52,1.8,1.8,3.6,5.4,0.12,0.24,0.35,0.12,0.35,Matches
